"taxon" "sample_id" "abundance" "species"
"8784" "Gemmatimonadota" "G_FM13" 0 "Fejervarya_multistriata"
"8785" "Gemmatimonadota" "G_FM14" 0 "Fejervarya_multistriata"
"8786" "Gemmatimonadota" "G_FM15" 0 "Fejervarya_multistriata"
"8787" "Gemmatimonadota" "G_FM16" 0 "Fejervarya_multistriata"
"8788" "Gemmatimonadota" "G_FM17" 0 "Fejervarya_multistriata"
"8789" "Gemmatimonadota" "G_FM18" 0 "Fejervarya_multistriata"
"8790" "Gemmatimonadota" "G_FM19" 0 "Fejervarya_multistriata"
"8791" "Gemmatimonadota" "G_FM2" 0 "Fejervarya_multistriata"
"8792" "Gemmatimonadota" "G_FM20" 0 "Fejervarya_multistriata"
"8793" "Gemmatimonadota" "G_FM21" 0 "Fejervarya_multistriata"
"8794" "Gemmatimonadota" "G_FM22" 0 "Fejervarya_multistriata"
"8795" "Gemmatimonadota" "G_FM23" 0 "Fejervarya_multistriata"
"8796" "Gemmatimonadota" "G_FM24" 0 "Fejervarya_multistriata"
"8797" "Gemmatimonadota" "G_FM25" 0 "Fejervarya_multistriata"
"8798" "Gemmatimonadota" "G_FM26" 0 "Fejervarya_multistriata"
"8799" "Gemmatimonadota" "G_FM27" 0 "Fejervarya_multistriata"
"8800" "Gemmatimonadota" "G_FM28" 0 "Fejervarya_multistriata"
"8801" "Gemmatimonadota" "G_FM29" 0 "Fejervarya_multistriata"
"8802" "Gemmatimonadota" "G_FM3" 0 "Fejervarya_multistriata"
"8803" "Gemmatimonadota" "G_FM30" 0 "Fejervarya_multistriata"
"8804" "Gemmatimonadota" "G_FM31" 0 "Fejervarya_multistriata"
"8805" "Gemmatimonadota" "G_FM32" 0 "Fejervarya_multistriata"
"8806" "Gemmatimonadota" "G_FM33" 0 "Fejervarya_multistriata"
"8807" "Gemmatimonadota" "G_FM34" 0 "Fejervarya_multistriata"
"8808" "Gemmatimonadota" "G_FM35" 0 "Fejervarya_multistriata"
"8809" "Gemmatimonadota" "G_FM36" 0 "Fejervarya_multistriata"
"8810" "Gemmatimonadota" "G_FM37" 0 "Fejervarya_multistriata"
"8811" "Gemmatimonadota" "G_FM38" 0 "Fejervarya_multistriata"
"8812" "Gemmatimonadota" "G_FM39" 0 "Fejervarya_multistriata"
"8813" "Gemmatimonadota" "G_FM4" 0 "Fejervarya_multistriata"
"8814" "Gemmatimonadota" "G_FM40" 0 "Fejervarya_multistriata"
"8815" "Gemmatimonadota" "G_FM41" 0 "Fejervarya_multistriata"
"8816" "Gemmatimonadota" "G_FM42" 0.00136008840574637 "Fejervarya_multistriata"
"8817" "Gemmatimonadota" "G_FM43" 0 "Fejervarya_multistriata"
"8818" "Gemmatimonadota" "G_FM44" 0 "Fejervarya_multistriata"
"8819" "Gemmatimonadota" "G_FM45" 0 "Fejervarya_multistriata"
"8820" "Gemmatimonadota" "G_FM46" 0 "Fejervarya_multistriata"
"8821" "Gemmatimonadota" "G_FM47" 0 "Fejervarya_multistriata"
"8822" "Gemmatimonadota" "G_FM48" 0 "Fejervarya_multistriata"
"8823" "Gemmatimonadota" "G_FM49" 0.000325032503250325 "Fejervarya_multistriata"
"8824" "Gemmatimonadota" "G_FM5" 0.000239995200095998 "Fejervarya_multistriata"
"8825" "Gemmatimonadota" "G_FM50" 0 "Fejervarya_multistriata"
"8826" "Gemmatimonadota" "G_FM51" 6.50022750796278e-05 "Fejervarya_multistriata"
"8827" "Gemmatimonadota" "G_FM52" 0 "Fejervarya_multistriata"
"8828" "Gemmatimonadota" "G_FM53" 0 "Fejervarya_multistriata"
"8829" "Gemmatimonadota" "G_FM54" 0 "Fejervarya_multistriata"
"8830" "Gemmatimonadota" "G_FM55" 0 "Fejervarya_multistriata"
"8831" "Gemmatimonadota" "G_FM56" 0 "Fejervarya_multistriata"
"8832" "Gemmatimonadota" "G_FM57" 0 "Fejervarya_multistriata"
"8833" "Gemmatimonadota" "G_FM58" 0 "Fejervarya_multistriata"
"8834" "Gemmatimonadota" "G_FM59" 0 "Fejervarya_multistriata"
"8835" "Gemmatimonadota" "G_FM6" 0 "Fejervarya_multistriata"
"8836" "Gemmatimonadota" "G_FM60" 0 "Fejervarya_multistriata"
"8837" "Gemmatimonadota" "G_FM61" 0 "Fejervarya_multistriata"
"8838" "Gemmatimonadota" "G_FM62" 0 "Fejervarya_multistriata"
"8839" "Gemmatimonadota" "G_FM63" 0 "Fejervarya_multistriata"
"8840" "Gemmatimonadota" "G_FM64" 0 "Fejervarya_multistriata"
"8841" "Gemmatimonadota" "G_FM65" 0 "Fejervarya_multistriata"
"8842" "Gemmatimonadota" "G_FM66" 0 "Fejervarya_multistriata"
"8843" "Gemmatimonadota" "G_FM67" 0 "Fejervarya_multistriata"
"8844" "Gemmatimonadota" "G_FM68" 0 "Fejervarya_multistriata"
"8845" "Gemmatimonadota" "G_FM69" 0 "Fejervarya_multistriata"
"8846" "Gemmatimonadota" "G_FM7" 0.000364979926104064 "Fejervarya_multistriata"
"8847" "Gemmatimonadota" "G_FM70" 0.00300012000480019 "Fejervarya_multistriata"
"8848" "Gemmatimonadota" "G_FM71" 0.00014000840050403 "Fejervarya_multistriata"
"8849" "Gemmatimonadota" "G_FM72" 0 "Fejervarya_multistriata"
"8850" "Gemmatimonadota" "G_FM73" 0 "Fejervarya_multistriata"
"8851" "Gemmatimonadota" "G_FM74" 0 "Fejervarya_multistriata"
"8852" "Gemmatimonadota" "G_FM75" 0.00116010440939685 "Fejervarya_multistriata"
"8853" "Gemmatimonadota" "G_FM76" 0 "Fejervarya_multistriata"
"8854" "Gemmatimonadota" "G_FM77" 4.00008000160003e-05 "Fejervarya_multistriata"
"8855" "Gemmatimonadota" "G_FM78" 0 "Fejervarya_multistriata"
"8856" "Gemmatimonadota" "G_FM79" 0.000104995800167993 "Fejervarya_multistriata"
"8857" "Gemmatimonadota" "G_FM8" 0 "Fejervarya_multistriata"
"8858" "Gemmatimonadota" "G_FM80" 0.000354992900141997 "Fejervarya_multistriata"
"8859" "Gemmatimonadota" "G_FM81" 0 "Fejervarya_multistriata"
"8860" "Gemmatimonadota" "G_FM82" 0 "Fejervarya_multistriata"
"8861" "Gemmatimonadota" "G_FM83" 0 "Fejervarya_multistriata"
"8862" "Gemmatimonadota" "G_FM84" 0 "Fejervarya_multistriata"
"8863" "Gemmatimonadota" "G_FM85" 0 "Fejervarya_multistriata"
"8864" "Gemmatimonadota" "G_FM86" 0.00034 "Fejervarya_multistriata"
"8865" "Gemmatimonadota" "G_FM87" 0 "Fejervarya_multistriata"
"8866" "Gemmatimonadota" "G_FM88" 0 "Fejervarya_multistriata"
"8867" "Gemmatimonadota" "G_FM89" 0 "Fejervarya_multistriata"
"8868" "Gemmatimonadota" "G_FM9" 0.000125001875028125 "Fejervarya_multistriata"
"8869" "Gemmatimonadota" "G_FM90" 0 "Fejervarya_multistriata"
"8870" "Gemmatimonadota" "G_FM91" 0.000545016350490515 "Fejervarya_multistriata"
"8871" "Gemmatimonadota" "G_FM92" 0 "Fejervarya_multistriata"
"8872" "Gemmatimonadota" "G_FM93" 0.000104997375065623 "Fejervarya_multistriata"
"8873" "Gemmatimonadota" "G_FM94" 0 "Fejervarya_multistriata"
"8874" "Gemmatimonadota" "G_FM95" 0 "Fejervarya_multistriata"
"8875" "Gemmatimonadota" "G_FM96" 0 "Fejervarya_multistriata"
"8876" "Gemmatimonadota" "G_FM97" 0 "Fejervarya_multistriata"
"8877" "Gemmatimonadota" "G_FM98" 0.000214986025908316 "Fejervarya_multistriata"
"8878" "Gemmatimonadota" "G_FM99" 0 "Fejervarya_multistriata"
"8879" "Gemmatimonadota" "G_HG1" 0 "Hylarana_guentheri"
"8880" "Gemmatimonadota" "G_HG10" 0 "Hylarana_guentheri"
"8881" "Gemmatimonadota" "G_HG11" 0 "Hylarana_guentheri"
"8882" "Gemmatimonadota" "G_HG12" 0 "Hylarana_guentheri"
"8883" "Gemmatimonadota" "G_HG13" 0 "Hylarana_guentheri"
"8884" "Gemmatimonadota" "G_HG14" 0 "Hylarana_guentheri"
"8885" "Gemmatimonadota" "G_HG15" 0 "Hylarana_guentheri"
"8886" "Gemmatimonadota" "G_HG16" 0 "Hylarana_guentheri"
"8887" "Gemmatimonadota" "G_HG17" 0 "Hylarana_guentheri"
"8888" "Gemmatimonadota" "G_HG18" 0 "Hylarana_guentheri"
"8889" "Gemmatimonadota" "G_HG19" 0 "Hylarana_guentheri"
"8890" "Gemmatimonadota" "G_HG2" 0 "Hylarana_guentheri"
"8891" "Gemmatimonadota" "G_HG20" 0 "Hylarana_guentheri"
"8892" "Gemmatimonadota" "G_HG21" 0 "Hylarana_guentheri"
"8893" "Gemmatimonadota" "G_HG22" 0 "Hylarana_guentheri"
"8894" "Gemmatimonadota" "G_HG23" 0 "Hylarana_guentheri"
"8895" "Gemmatimonadota" "G_HG24" 0 "Hylarana_guentheri"
"8896" "Gemmatimonadota" "G_HG25" 0 "Hylarana_guentheri"
"8897" "Gemmatimonadota" "G_HG26" 0 "Hylarana_guentheri"
"8898" "Gemmatimonadota" "G_HG27" 0 "Hylarana_guentheri"
"8899" "Gemmatimonadota" "G_HG28" 0 "Hylarana_guentheri"
"8900" "Gemmatimonadota" "G_HG29" 0 "Hylarana_guentheri"
"8901" "Gemmatimonadota" "G_HG3" 0 "Hylarana_guentheri"
"8902" "Gemmatimonadota" "G_HG4" 0 "Hylarana_guentheri"
"8903" "Gemmatimonadota" "G_HG5" 0 "Hylarana_guentheri"
"8904" "Gemmatimonadota" "G_HG6" 0 "Hylarana_guentheri"
"8905" "Gemmatimonadota" "G_HG7" 0 "Hylarana_guentheri"
"8906" "Gemmatimonadota" "G_HG8" 0 "Hylarana_guentheri"
"8907" "Gemmatimonadota" "G_HG9" 0 "Hylarana_guentheri"
"8908" "Gemmatimonadota" "G_KR1" 0 "Kaloula_rugifera"
"8909" "Gemmatimonadota" "G_KR2" 0 "Kaloula_rugifera"
"8910" "Gemmatimonadota" "G_KR3" 0 "Kaloula_rugifera"
"8911" "Gemmatimonadota" "G_KR4" 0 "Kaloula_rugifera"
"8912" "Gemmatimonadota" "G_KR5" 0 "Kaloula_rugifera"
"8913" "Gemmatimonadota" "G_KR6" 0 "Kaloula_rugifera"
"8914" "Gemmatimonadota" "G_KR7" 0 "Kaloula_rugifera"
"8915" "Gemmatimonadota" "G_KR8" 0 "Kaloula_rugifera"
"8916" "Gemmatimonadota" "G_MF1" 0 "Microhyla_fissipes"
"8917" "Gemmatimonadota" "G_MF10" 0 "Microhyla_fissipes"
"8918" "Gemmatimonadota" "G_MF11" 0 "Microhyla_fissipes"
"8919" "Gemmatimonadota" "G_MF12" 0 "Microhyla_fissipes"
"8920" "Gemmatimonadota" "G_MF13" 0 "Microhyla_fissipes"
"8921" "Gemmatimonadota" "G_MF14" 0 "Microhyla_fissipes"
"8922" "Gemmatimonadota" "G_MF15" 0 "Microhyla_fissipes"
"8923" "Gemmatimonadota" "G_MF16" 0 "Microhyla_fissipes"
"8924" "Gemmatimonadota" "G_MF17" 0 "Microhyla_fissipes"
"8925" "Gemmatimonadota" "G_MF18" 0.000730018250456261 "Microhyla_fissipes"
"8926" "Gemmatimonadota" "G_MF19" 0 "Microhyla_fissipes"
"8927" "Gemmatimonadota" "G_MF2" 0 "Microhyla_fissipes"
"8928" "Gemmatimonadota" "G_MF20" 0 "Microhyla_fissipes"
"8929" "Gemmatimonadota" "G_MF21" 0 "Microhyla_fissipes"
"8930" "Gemmatimonadota" "G_MF22" 0 "Microhyla_fissipes"
"8931" "Gemmatimonadota" "G_MF23" 0 "Microhyla_fissipes"
"8932" "Gemmatimonadota" "G_MF24" 0 "Microhyla_fissipes"
"8933" "Gemmatimonadota" "G_MF25" 0 "Microhyla_fissipes"
"8934" "Gemmatimonadota" "G_MF3" 0 "Microhyla_fissipes"
"8935" "Gemmatimonadota" "G_MF4" 0 "Microhyla_fissipes"
"8936" "Gemmatimonadota" "G_MF5" 0 "Microhyla_fissipes"
"8937" "Gemmatimonadota" "G_MF6" 0 "Microhyla_fissipes"
"8938" "Gemmatimonadota" "G_MF7" 0 "Microhyla_fissipes"
"8939" "Gemmatimonadota" "G_MF8" 0 "Microhyla_fissipes"
"8940" "Gemmatimonadota" "G_MF9" 0 "Microhyla_fissipes"
"8941" "Gemmatimonadota" "G_OG1" 0 "Odorrana_graminea"
"8942" "Gemmatimonadota" "G_OG2" 0 "Odorrana_graminea"
"8943" "Gemmatimonadota" "G_OG3" 0 "Odorrana_graminea"
"8944" "Gemmatimonadota" "G_OG4" 0 "Odorrana_graminea"
"8945" "Gemmatimonadota" "G_OG5" 0 "Odorrana_graminea"
"8946" "Gemmatimonadota" "G_OG6" 0 "Odorrana_graminea"
"8947" "Gemmatimonadota" "G_OGR1" 0 "Odorrana_grahami"
"8948" "Gemmatimonadota" "G_OGR2" 0 "Odorrana_grahami"
"8949" "Gemmatimonadota" "G_OGR3" 0 "Odorrana_grahami"
"8950" "Gemmatimonadota" "G_OGR4" 0 "Odorrana_grahami"
"8951" "Gemmatimonadota" "G_OM1" 0 "Odorrana_margaretae"
"8952" "Gemmatimonadota" "G_OM10" 0 "Odorrana_margaretae"
"8953" "Gemmatimonadota" "G_OM11" 0 "Odorrana_margaretae"
"8954" "Gemmatimonadota" "G_OM12" 0 "Odorrana_margaretae"
"8955" "Gemmatimonadota" "G_OM13" 0 "Odorrana_margaretae"
"8956" "Gemmatimonadota" "G_OM14" 0 "Odorrana_margaretae"
"8957" "Gemmatimonadota" "G_OM15" 0 "Odorrana_margaretae"
"8958" "Gemmatimonadota" "G_OM16" 0 "Odorrana_margaretae"
"8959" "Gemmatimonadota" "G_OM17" 0 "Odorrana_margaretae"
"8960" "Gemmatimonadota" "G_OM18" 0 "Odorrana_margaretae"
"8961" "Gemmatimonadota" "G_OM19" 0 "Odorrana_margaretae"
"8962" "Gemmatimonadota" "G_OM2" 0.000105026256564141 "Odorrana_margaretae"
"8963" "Gemmatimonadota" "G_OM20" 0 "Odorrana_margaretae"
"8964" "Gemmatimonadota" "G_OM21" 0 "Odorrana_margaretae"
"8965" "Gemmatimonadota" "G_OM22" 0 "Odorrana_margaretae"
"8966" "Gemmatimonadota" "G_OM23" 0 "Odorrana_margaretae"
"8967" "Gemmatimonadota" "G_OM24" 0 "Odorrana_margaretae"
"8968" "Gemmatimonadota" "G_OM3" 0 "Odorrana_margaretae"
"8969" "Gemmatimonadota" "G_OM4" 2.99974502167316e-05 "Odorrana_margaretae"
"8970" "Gemmatimonadota" "G_OM5" 0 "Odorrana_margaretae"
"8971" "Gemmatimonadota" "G_OM6" 0 "Odorrana_margaretae"
"8972" "Gemmatimonadota" "G_OM7" 0 "Odorrana_margaretae"
"8973" "Gemmatimonadota" "G_OM8" 0 "Odorrana_margaretae"
"8974" "Gemmatimonadota" "G_OM9" 0 "Odorrana_margaretae"
"8975" "Gemmatimonadota" "G_OO1" 0 "Oreolalax_omeimontis"
"8976" "Gemmatimonadota" "G_OO2" 0 "Oreolalax_omeimontis"
"8977" "Gemmatimonadota" "G_OO3" 0 "Oreolalax_omeimontis"
"8978" "Gemmatimonadota" "G_OO4" 0 "Oreolalax_omeimontis"
"8979" "Gemmatimonadota" "G_OS1" 0.0002949970500295 "Odorrana_schmackeri"
"8980" "Gemmatimonadota" "G_OS2" 0 "Odorrana_schmackeri"
"8981" "Gemmatimonadota" "G_OS3" 0 "Odorrana_schmackeri"
"8982" "Gemmatimonadota" "G_OS4" 0 "Odorrana_schmackeri"
"8983" "Gemmatimonadota" "G_OS5" 0 "Odorrana_schmackeri"
"8984" "Gemmatimonadota" "G_OS6" 0 "Odorrana_schmackeri"
"8985" "Gemmatimonadota" "G_PB1" 0 "Polypedates_braueri"
"8986" "Gemmatimonadota" "G_PB10" 0 "Polypedates_braueri"
"8987" "Gemmatimonadota" "G_PB11" 0.000715025025875906 "Polypedates_braueri"
"8988" "Gemmatimonadota" "G_PB12" 0 "Polypedates_braueri"
"8989" "Gemmatimonadota" "G_PB13" 0 "Polypedates_braueri"
"8990" "Gemmatimonadota" "G_PB14" 0 "Polypedates_braueri"
"8991" "Gemmatimonadota" "G_PB2" 0 "Polypedates_braueri"
"8992" "Gemmatimonadota" "G_PB3" 0 "Polypedates_braueri"
"8993" "Gemmatimonadota" "G_PB4" 0.000614960027598206 "Polypedates_braueri"
"8994" "Gemmatimonadota" "G_PB5" 0 "Polypedates_braueri"
"8995" "Gemmatimonadota" "G_PB6" 0 "Polypedates_braueri"
"8996" "Gemmatimonadota" "G_PB7" 0 "Polypedates_braueri"
"8997" "Gemmatimonadota" "G_PB8" 0 "Polypedates_braueri"
"8998" "Gemmatimonadota" "G_PB9" 0 "Polypedates_braueri"
"8999" "Gemmatimonadota" "G_PN1" 0 "Pelophylax_nigromaculatus"
"9000" "Gemmatimonadota" "G_PN10" 0 "Pelophylax_nigromaculatus"
"9001" "Gemmatimonadota" "G_PN11" 0 "Pelophylax_nigromaculatus"
"9002" "Gemmatimonadota" "G_PN12" 0 "Pelophylax_nigromaculatus"
"9003" "Gemmatimonadota" "G_PN13" 0 "Pelophylax_nigromaculatus"
"9004" "Gemmatimonadota" "G_PN14" 0 "Pelophylax_nigromaculatus"
"9005" "Gemmatimonadota" "G_PN15" 0 "Pelophylax_nigromaculatus"
"9006" "Gemmatimonadota" "G_PN16" 0 "Pelophylax_nigromaculatus"
"9007" "Gemmatimonadota" "G_PN17" 0 "Pelophylax_nigromaculatus"
"9008" "Gemmatimonadota" "G_PN18" 0 "Pelophylax_nigromaculatus"
"9009" "Gemmatimonadota" "G_PN19" 0 "Pelophylax_nigromaculatus"
"9010" "Gemmatimonadota" "G_PN2" 0 "Pelophylax_nigromaculatus"
"9011" "Gemmatimonadota" "G_PN20" 1e-04 "Pelophylax_nigromaculatus"
"9012" "Gemmatimonadota" "G_PN21" 0.000189992400303988 "Pelophylax_nigromaculatus"
"9013" "Gemmatimonadota" "G_PN22" 0 "Pelophylax_nigromaculatus"
"9014" "Gemmatimonadota" "G_PN23" 0 "Pelophylax_nigromaculatus"
"9015" "Gemmatimonadota" "G_PN24" 0 "Pelophylax_nigromaculatus"
"9016" "Gemmatimonadota" "G_PN25" 0 "Pelophylax_nigromaculatus"
"9017" "Gemmatimonadota" "G_PN26" 0 "Pelophylax_nigromaculatus"
"9018" "Gemmatimonadota" "G_PN3" 0 "Pelophylax_nigromaculatus"
"9019" "Gemmatimonadota" "G_PN4" 0 "Pelophylax_nigromaculatus"
"9020" "Gemmatimonadota" "G_PN5" 0 "Pelophylax_nigromaculatus"
"9021" "Gemmatimonadota" "G_PN6" 0 "Pelophylax_nigromaculatus"
"9022" "Gemmatimonadota" "G_PN7" 0 "Pelophylax_nigromaculatus"
"9023" "Gemmatimonadota" "G_PN8" 0 "Pelophylax_nigromaculatus"
"9024" "Gemmatimonadota" "G_PN9" 0 "Pelophylax_nigromaculatus"
"9025" "Gemmatimonadota" "G_QB1" 0 "Quasipaa_boulengeri"
"9026" "Gemmatimonadota" "G_QB10" 0 "Quasipaa_boulengeri"
"9027" "Gemmatimonadota" "G_QB11" 0 "Quasipaa_boulengeri"
"9028" "Gemmatimonadota" "G_QB12" 0 "Quasipaa_boulengeri"
"9029" "Gemmatimonadota" "G_QB13" 0 "Quasipaa_boulengeri"
"9030" "Gemmatimonadota" "G_QB14" 0 "Quasipaa_boulengeri"
"9031" "Gemmatimonadota" "G_QB15" 0 "Quasipaa_boulengeri"
"9032" "Gemmatimonadota" "G_QB16" 0 "Quasipaa_boulengeri"
"9033" "Gemmatimonadota" "G_QB17" 0 "Quasipaa_boulengeri"
"9034" "Gemmatimonadota" "G_QB18" 0.000114999425002875 "Quasipaa_boulengeri"
"9035" "Gemmatimonadota" "G_QB19" 0.000184999075004625 "Quasipaa_boulengeri"
"9036" "Gemmatimonadota" "G_QB2" 0 "Quasipaa_boulengeri"
"9037" "Gemmatimonadota" "G_QB3" 0 "Quasipaa_boulengeri"
"9038" "Gemmatimonadota" "G_QB4" 0 "Quasipaa_boulengeri"
"9039" "Gemmatimonadota" "G_QB5" 0 "Quasipaa_boulengeri"
"9040" "Gemmatimonadota" "G_QB6" 0 "Quasipaa_boulengeri"
"9041" "Gemmatimonadota" "G_QB7" 0 "Quasipaa_boulengeri"
"9042" "Gemmatimonadota" "G_QB8" 0 "Quasipaa_boulengeri"
"9043" "Gemmatimonadota" "G_QB9" 0 "Quasipaa_boulengeri"
"9044" "Gemmatimonadota" "G_RCH1" 0 "Rana_chaochiaoensis"
"9045" "Gemmatimonadota" "G_RCH2" 0 "Rana_chaochiaoensis"
"9046" "Gemmatimonadota" "G_RCH3" 0 "Rana_chaochiaoensis"
"9047" "Gemmatimonadota" "G_RCH4" 0 "Rana_chaochiaoensis"
"9048" "Gemmatimonadota" "G_RO1" 0 "Rana_omeimontis"
"9049" "Gemmatimonadota" "G_RO10" 0 "Rana_omeimontis"
"9050" "Gemmatimonadota" "G_RO11" 0 "Rana_omeimontis"
"9051" "Gemmatimonadota" "G_RO2" 0 "Rana_omeimontis"
"9052" "Gemmatimonadota" "G_RO3" 0 "Rana_omeimontis"
"9053" "Gemmatimonadota" "G_RO4" 0 "Rana_omeimontis"
"9054" "Gemmatimonadota" "G_RO5" 0 "Rana_omeimontis"
"9055" "Gemmatimonadota" "G_RO6" 0.000420018900850538 "Rana_omeimontis"
"9056" "Gemmatimonadota" "G_RO7" 0 "Rana_omeimontis"
"9057" "Gemmatimonadota" "G_RO8" 0 "Rana_omeimontis"
"9058" "Gemmatimonadota" "G_RO9" 0 "Rana_omeimontis"
"9059" "Gemmatimonadota" "G_SB1" 0 "Scutiger_boulengeri"
"9060" "Gemmatimonadota" "G_SB2" 0 "Scutiger_boulengeri"
"9061" "Gemmatimonadota" "G_SB3" 0 "Scutiger_boulengeri"
"9062" "Gemmatimonadota" "G_SB4" 0 "Scutiger_boulengeri"
"9063" "Gemmatimonadota" "G_SB5" 0 "Scutiger_boulengeri"
"9064" "Gemmatimonadota" "G_SB6" 0 "Scutiger_boulengeri"
"9065" "Halobacterota" "G_AL1" 0 "Amolops_loloensis"
"9066" "Halobacterota" "G_AL2" 0 "Amolops_loloensis"
"9067" "Halobacterota" "G_AL3" 0 "Amolops_loloensis"
"9068" "Halobacterota" "G_AL4" 0 "Amolops_loloensis"
"9069" "Halobacterota" "G_AL5" 0 "Amolops_loloensis"
"9070" "Halobacterota" "G_AL6" 0 "Amolops_loloensis"
"9071" "Halobacterota" "G_AM1" 0 "Amolops_mantzorum"
"9072" "Halobacterota" "G_AM10" 0 "Amolops_mantzorum"
"9073" "Halobacterota" "G_AM11" 0 "Amolops_mantzorum"
"9074" "Halobacterota" "G_AM12" 0 "Amolops_mantzorum"
"9075" "Halobacterota" "G_AM13" 0 "Amolops_mantzorum"
"9076" "Halobacterota" "G_AM14" 0 "Amolops_mantzorum"
"9077" "Halobacterota" "G_AM15" 0 "Amolops_mantzorum"
"9078" "Halobacterota" "G_AM16" 0 "Amolops_mantzorum"
"9079" "Halobacterota" "G_AM17" 0 "Amolops_mantzorum"
"9080" "Halobacterota" "G_AM2" 0 "Amolops_mantzorum"
"9081" "Halobacterota" "G_AM3" 0 "Amolops_mantzorum"
"9082" "Halobacterota" "G_AM4" 0 "Amolops_mantzorum"
"9083" "Halobacterota" "G_AM5" 0 "Amolops_mantzorum"
"9084" "Halobacterota" "G_AM6" 0 "Amolops_mantzorum"
"9085" "Halobacterota" "G_AM7" 0 "Amolops_mantzorum"
"9086" "Halobacterota" "G_AM8" 0 "Amolops_mantzorum"
"9087" "Halobacterota" "G_AM9" 0 "Amolops_mantzorum"
"9088" "Halobacterota" "G_BG100" 0 "Bufo_gargarizans"
"9089" "Halobacterota" "G_BG101" 0 "Bufo_gargarizans"
"9090" "Halobacterota" "G_BG102" 0 "Bufo_gargarizans"
"9091" "Halobacterota" "G_BG103" 0 "Bufo_gargarizans"
"9092" "Halobacterota" "G_BG104" 0 "Bufo_gargarizans"
"9093" "Halobacterota" "G_BG105" 0 "Bufo_gargarizans"
"9094" "Halobacterota" "G_BG106" 0 "Bufo_gargarizans"
"9095" "Halobacterota" "G_BG107" 0 "Bufo_gargarizans"
"9096" "Halobacterota" "G_BG108" 0 "Bufo_gargarizans"
"9097" "Halobacterota" "G_BG109" 0 "Bufo_gargarizans"
"9098" "Halobacterota" "G_BG110" 0 "Bufo_gargarizans"
"9099" "Halobacterota" "G_BG111" 0 "Bufo_gargarizans"
"9100" "Halobacterota" "G_BG112" 0 "Bufo_gargarizans"
"9101" "Halobacterota" "G_BG113" 0 "Bufo_gargarizans"
"9102" "Halobacterota" "G_BG114" 0 "Bufo_gargarizans"
"9103" "Halobacterota" "G_BG115" 0 "Bufo_gargarizans"
"9104" "Halobacterota" "G_BG116" 0 "Bufo_gargarizans"
"9105" "Halobacterota" "G_BG117" 0 "Bufo_gargarizans"
"9106" "Halobacterota" "G_BG118" 0 "Bufo_gargarizans"
"9107" "Halobacterota" "G_BG119" 0 "Bufo_gargarizans"
"9108" "Halobacterota" "G_BG120" 0 "Bufo_gargarizans"
"9109" "Halobacterota" "G_BG121" 0 "Bufo_gargarizans"
"9110" "Halobacterota" "G_BG122" 0 "Bufo_gargarizans"
"9111" "Halobacterota" "G_BG123" 0 "Bufo_gargarizans"
"9112" "Halobacterota" "G_BG124" 3.49996500035e-05 "Bufo_gargarizans"
"9113" "Halobacterota" "G_BG125" 0.000140016802016242 "Bufo_gargarizans"
"9114" "Halobacterota" "G_BG126" 0 "Bufo_gargarizans"
"9115" "Halobacterota" "G_BG127" 0 "Bufo_gargarizans"
"9116" "Halobacterota" "G_BG128" 0 "Bufo_gargarizans"
"9117" "Halobacterota" "G_BG44" 0 "Bufo_gargarizans"
"9118" "Halobacterota" "G_BG45" 0 "Bufo_gargarizans"
"9119" "Halobacterota" "G_BG46" 0 "Bufo_gargarizans"
"9120" "Halobacterota" "G_BG47" 0 "Bufo_gargarizans"
"9121" "Halobacterota" "G_BG48" 0 "Bufo_gargarizans"
"9122" "Halobacterota" "G_BG49" 0 "Bufo_gargarizans"
"9123" "Halobacterota" "G_BG50" 0 "Bufo_gargarizans"
"9124" "Halobacterota" "G_BG51" 0 "Bufo_gargarizans"
"9125" "Halobacterota" "G_BG52" 0 "Bufo_gargarizans"
"9126" "Halobacterota" "G_BG53" 0 "Bufo_gargarizans"
"9127" "Halobacterota" "G_BG54" 0 "Bufo_gargarizans"
"9128" "Halobacterota" "G_BG55" 0 "Bufo_gargarizans"
"9129" "Halobacterota" "G_BG56" 0 "Bufo_gargarizans"
"9130" "Halobacterota" "G_BG57" 0 "Bufo_gargarizans"
"9131" "Halobacterota" "G_BG58" 0 "Bufo_gargarizans"
"9132" "Halobacterota" "G_BG59" 0 "Bufo_gargarizans"
"9133" "Halobacterota" "G_BG60" 0 "Bufo_gargarizans"
"9134" "Halobacterota" "G_BG61" 0 "Bufo_gargarizans"
"9135" "Halobacterota" "G_BG62" 0 "Bufo_gargarizans"
"9136" "Halobacterota" "G_BG63" 0 "Bufo_gargarizans"
"9137" "Halobacterota" "G_BG64" 0 "Bufo_gargarizans"
"9138" "Halobacterota" "G_BG65" 0 "Bufo_gargarizans"
"9139" "Halobacterota" "G_BG66" 0 "Bufo_gargarizans"
"9140" "Halobacterota" "G_BG67" 0 "Bufo_gargarizans"
"9141" "Halobacterota" "G_BG68" 0 "Bufo_gargarizans"
"9142" "Halobacterota" "G_BG69" 0 "Bufo_gargarizans"
"9143" "Halobacterota" "G_BG70" 0 "Bufo_gargarizans"
"9144" "Halobacterota" "G_BG71" 0 "Bufo_gargarizans"
"9145" "Halobacterota" "G_BG72" 0 "Bufo_gargarizans"
